HSBC,268573,Resolved,3,02-07-2018,sfarisk
HSBC,268574,Resolved,3,02-08-2018,sathravi
HSBC,268576,Working,3,02-08-2018,genagara
HSBC,268575,Resolved,3,02-07-2018,rkarnani
HSBC,268579,Resolved,3,02-07-2018,amasarda
HSBC,268580,Resolved,3,02-07-2018,siakbar
HSBC,268581,Resolved,3,02-07-2018,siakbar
HSBC,268582,Resolved,3,02-07-2018,sfarisk
HSBC,268583,Resolved,3,02-07-2018,sathravi
HSBC,268584,Working,3,02-08-2018,genagara
HSBC,268585,Resolved,3,02-07-2018,rkarnani
HSBC,268586,Resolved,3,02-07-2018,amasarda
HSBC,268592,Resolved,3,02-07-2018,siakbar
HSBC,268593,Resolved,3,02-07-2018,sfarisk
HSBC,268595,Open,3,02-07-2018,sathravi
HSBC,268603,Working,3,02-08-2018,genagara
HSBC,268604,Resolved,3,02-07-2018,rkarnani
HSBC,268606,Resolved,3,02-07-2018,sfarisk
HSBC,268607,Resolved,3,02-08-2018,sathravi
HSBC,268615,Resolved,3,02-07-2018,amasarda
HSBC,268617,Resolved,3,02-07-2018,rkarnani
HSBC,268618,Working,3,02-07-2018,genagara
HSBC,268623,Resolved,3,02-08-2018,amasarda
HSBC,268626,Resolved,3,02-07-2018,siakbar
HSBC,268629,Resolved,3,02-08-2018,sathravi
HSBC,268636,Working,3,02-07-2018,genagara
HSBC,268635,Working,3,02-07-2018,genagara
HSBC,268638,Working,3,02-07-2018,genagara
HSBC,268639,Working,3,02-07-2018,genagara
HSBC,268637,Working,3,02-07-2018,genagara
HSBC,268643,Resolved,3,02-07-2018,rkarnani
HSBC,268654,Resolved,3,02-07-2018,schemath
HSBC,268655,Resolved,3,02-07-2018,siakbar
HSBC,268657,Resolved,3,02-08-2018,sathravi
HSBC,268660,Resolved,3,02-08-2018,sathravi
HSBC,268665,Resolved,3,02-07-2018,UCMAPsync
HSBC,268666,Resolved,3,02-07-2018,siakbar
HSBC,268667,Resolved,3,02-07-2018,siakbar
HSBC,268668,Resolved,3,02-07-2018,UCMAPsync
HSBC,268669,Resolved,3,02-07-2018,UCMAPsync
HSBC,268676,Working,3,02-08-2018,genagara
HSBC,268679,Resolved,3,02-07-2018,UCMAPsync
HSBC,268680,Resolved,3,02-07-2018,UCMAPsync
HSBC,268686,Resolved,3,02-07-2018,UCMAPsync
HSBC,268689,Resolved,3,02-07-2018,UCMAPsync
HSBC,268690,Resolved,3,02-07-2018,UCMAPsync
HSBC,268691,Resolved,3,02-07-2018,rkarnani
HSBC,268692,Resolved,3,02-07-2018,schemath
HSBC,268697,Resolved,3,02-07-2018,UCMAPsync
HSBC,268703,Resolved,3,02-07-2018,mohmohan
HSBC,268706,Working,3,02-07-2018,gkotapal
HSBC,268707,Working,3,02-07-2018,gkotapal
HSBC,268710,Resolved,3,02-07-2018,kshtepa
HSBC,268709,Resolved,3,02-07-2018,kshtepa
HSBC,268715,Working,3,02-09-2018,gshravya
HSBC,268719,Resolved,3,02-07-2018,asyczews
HSBC,268732,Resolved,3,02-07-2018,kshtepa
HSBC,268740,Resolved,3,02-07-2018,rahulsah
HSBC,268741,Resolved,3,02-07-2018,kshtepa
HSBC,268756,Working,3,02-08-2018,jharmata
HSBC,268758,Resolved,3,02-07-2018,rahulsah
HSBC,268759,Resolved,3,02-07-2018,rajuppal
HSBC,268765,Working,3,02-07-2018,gkotapal
HSBC,268766,Resolved,3,02-07-2018,asyczews
HSBC,268768,Resolved,3,02-07-2018,kshtepa
HSBC,268772,Resolved,3,02-08-2018,bholovko
HSBC,268773,Resolved,3,02-08-2018,gshravya
HSBC,268774,Working,3,02-08-2018,bholovko
HSBC,268775,Resolved,3,02-07-2018,mohmohan
HSBC,268781,Resolved,3,02-07-2018,kshtepa
HSBC,268784,Working,3,02-08-2018,gshravya
HSBC,268789,Resolved,3,02-08-2018,bholovko
HSBC,268797,Resolved,3,02-07-2018,madziedz
HSBC,268798,Resolved,3,02-07-2018,mohmohan
HSBC,268837,Resolved,3,02-08-2018,gshravya
HSBC,268836,Working,3,02-07-2018,bholovko
HSBC,268838,Resolved,3,02-07-2018,asyczews
HSBC,268839,Working,3,02-09-2018,gshravya
HSBC,268840,Resolved,3,02-07-2018,kshtepa
HSBC,268841,Working,3,02-07-2018,ykapeliu
HSBC,268898,Resolved,3,02-07-2018,madziedz
HSBC,268900,Resolved,3,02-08-2018,niveas
HSBC,268907,Working,3,02-08-2018,bholovko
HSBC,268913,Resolved,3,02-07-2018,rajuppal
HSBC,268920,Resolved,3,02-07-2018,UCMAPsync
HSBC,268926,Resolved,3,02-07-2018,UCMAPsync
HSBC,268934,Resolved,3,02-07-2018,UCMAPsync
HSBC,268937,Resolved,3,02-07-2018,UCMAPsync
HSBC,268939,Resolved,3,02-07-2018,UCMAPsync
HSBC,268945,Resolved,3,02-07-2018,UCMAPsync
HSBC,268948,Resolved,3,02-07-2018,UCMAPsync
